b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.3593104038234646,1,0.8967010362972887,0.09977662280482957,1,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.24408490616496858,3,0.36412975635051226,0.6305469009516064,3,LeNet,FMNIST,0.103,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.40884454215041566,3,0.994162803364756,0.5005143370706103,3,LeNet,FMNIST,0.1014,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.9257159813028694,1,0.039856695295052404,0.8305990320771461,1,LeNet,FMNIST,0.1196,0.1098
9.999999747378752e-05,9.999999747378752e-06,0.8344206733647689,1,0.021686267782686786,0.5282698273658752,1,LeNet,FMNIST,0.2954,0.2854
0.006270222365856171,0.007850712165236473,0.31408435106277466,3,0.8580936789512634,0.6530599594116211,3,LeNet,FMNIST,0.1044,0.1076
9.999999747378752e-05,9.999999747378752e-06,0.10705338174983364,3,0.6984322850397302,0.5444564911694043,3,LeNet,FMNIST,0.0992,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.8344206733647689,1,0.021686267782686786,0.5282698273658752,2,LeNet,FMNIST,0.4166,0.424
9.999999747378752e-05,9.999999747378752e-06,0.911297772801428,2,0.6291936842100494,0.2858428875918748,2,LeNet,FMNIST,0.092,0.108
9.999999747378752e-05,9.999999747378752e-06,0.6300104781593652,1,0.6281014817070117,0.5220270098908828,1,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.4788369111994491,1,0.14139252247848935,0.8201479729199704,1,LeNet,FMNIST,0.0494,0.044
9.999999747378752e-05,9.999999747378752e-06,0.8344206733647689,1,0.021686267782686786,0.5282698273658752,3,LeNet,FMNIST,0.1134,0.1242
9.999999747378752e-05,9.999999747378752e-06,0.3048625937964986,3,0.0744831160428513,0.2354899868046311,3,LeNet,FMNIST,0.1006,0.1062
9.999999747378752e-05,9.999999747378752e-06,0.13973809213504287,2,0.9771622153029541,0.6877948189413933,2,LeNet,FMNIST,0.105,0.095
9.999999747378752e-05,9.999999747378752e-06,0.8689749514574527,2,0.03100532097385783,0.5189811181149722,2,LeNet,FMNIST,0.2012,0.1998
9.999999747378752e-05,9.999999747378752e-06,0.6864779468380802,3,0.8011181252560949,0.32907908182995105,3,LeNet,FMNIST,0.099,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.2151223784830844,3,0.1030520355190161,0.5169360243917798,3,LeNet,FMNIST,0.1366,0.1334
9.999999747378752e-05,9.999999747378752e-06,0.8460375029645526,2,0.028097324801017433,0.003487854126944301,2,LeNet,FMNIST,0.3542,0.3606
9.999999747378752e-05,9.999999747378752e-06,0.8495993560201944,2,0.024087238884682127,0.4867884975858018,2,LeNet,FMNIST,0.1838,0.204
9.999999747378752e-05,9.999999747378752e-06,0.6918086409568787,3,0.48438469078593427,0.8156508814163128,3,LeNet,FMNIST,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.4977813185981151,3,0.1665732161540086,0.9865497437405801,3,LeNet,FMNIST,0.1244,0.1242
9.999999747378752e-05,9.999999747378752e-06,0.8460375029645526,2,0.028097324801017433,0.003487854126944301,3,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.5014139868772483,3,0.7316799122042196,0.7253384989043611,3,LeNet,FMNIST,0.0992,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.11473932043117051,3,0.5445871194340335,0.9672178626060486,3,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.5322399706706411,3,0.6343315228365975,0.6139666724407175,3,LeNet,FMNIST,0.1838,0.1958
9.999999747378752e-05,9.999999747378752e-06,0.21450321413267615,3,0.9292598648516707,0.5581154752768834,3,LeNet,FMNIST,0.0992,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.651472457477644,3,0.24850690483401394,0.9859143782305153,3,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.5423602869011219,3,0.41298115613113007,0.06280854908339967,3,LeNet,FMNIST,0.0992,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.5570828718208758,3,0.6345238702567533,0.5501204199117381,3,LeNet,FMNIST,0.105,0.095
9.999999747378752e-05,9.999999747378752e-06,0.20310993905739336,3,0.4529050217270172,0.5416625705891427,3,LeNet,FMNIST,0.092,0.108
9.999999747378752e-05,9.999999747378752e-06,0.2284011347514811,3,0.4607924324443997,0.5853318814595225,3,LeNet,FMNIST,0.1018,0.0982
9.999999747378752e-05,9.999999747378752e-06,0.52926406543796,3,0.9785020383362026,0.7097563630918542,3,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.5178216451338504,3,0.7774557340465682,0.6139666438102722,3,LeNet,FMNIST,0.1036,0.1006
0.04356781020760536,0.005646098405122757,0.18056795001029968,3,0.5680896639823914,0.8272536993026733,3,LeNet,FMNIST,0.0948,0.0934
9.999999747378752e-05,9.999999747378752e-06,0.4675049331134669,3,0.8849107161320943,0.9914723176143205,3,LeNet,FMNIST,0.092,0.108
9.999999747378752e-05,9.999999747378752e-06,0.6424950621931406,3,0.760291264072366,0.6874295038205644,3,LeNet,FMNIST,0.1032,0.104
9.999999747378752e-05,9.999999747378752e-06,0.3904018390397164,3,0.9350346922874451,0.5271110534667969,3,LeNet,FMNIST,0.0922,0.108
9.999999747378752e-05,9.999999747378752e-06,0.17475653749860226,3,0.13386554702287995,0.9813137331572396,3,LeNet,FMNIST,0.1094,0.1074
9.999999747378752e-05,9.999999747378752e-06,0.22475564951895352,3,0.6896156589995814,0.46903265193635935,3,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.5416130087090828,3,0.47525551592887394,0.07845937219597865,3,LeNet,FMNIST,0.1014,0.0986
9.999999747378752e-05,9.999999747378752e-06,0.5322381652525517,3,0.5888011208240738,0.5956913456232297,3,LeNet,FMNIST,0.099,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.9840987035019997,3,0.9589392365574158,0.5201542733346505,3,LeNet,FMNIST,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.8817210969781842,3,0.589070737361908,0.22685693324224876,3,LeNet,FMNIST,0.102,0.098
9.999999747378752e-05,9.999999747378752e-06,0.6304597668728305,3,0.5503504643632855,0.0462939478456974,3,LeNet,FMNIST,0.0994,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.5322399735450745,3,0.634329848647843,0.7200503914868583,3,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.6804898378420164,3,0.1360998279554667,0.6142401395354172,3,LeNet,FMNIST,0.1848,0.1962
9.999999747378752e-05,9.999999747378752e-06,0.7336263929866166,3,0.06397476718960993,0.12037513262118457,3,LeNet,FMNIST,0.238,0.2444
9.999999747378752e-05,9.999999747378752e-06,0.6820414133294015,3,0.6547258757610727,0.8047371211176678,3,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.7888092525423721,3,0.4358897330567344,0.1313788947958597,3,LeNet,FMNIST,0.1072,0.1068
9.999999747378752e-05,9.999999747378752e-06,0.7353166638809683,3,0.20983725952027035,0.967004967288101,3,LeNet,FMNIST,0.1088,0.1224
9.999999747378752e-05,9.999999747378752e-06,0.733687863631053,3,0.05994824929509534,0.7472672979577092,3,LeNet,FMNIST,0.1006,0.097
