b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
9.999999747378752e-05,9.999999747378752e-06,0.08750957310943547,3,0.06632957003916509,0.0729355857798323,3,LeNet,FMNIST,0.5812,0.592
9.999999747378752e-05,9.999999747378752e-06,0.9550462070237177,4,0.3248092144439519,0.06876039225017727,4,LeNet,FMNIST,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.06151743893775637,4,0.05093573435816982,0.4323709675955271,4,LeNet,FMNIST,0.1348,0.1228
9.999999747378752e-05,9.999999747378752e-06,0.04875047179052683,2,0.05870168452093285,0.07300313720299252,4,LeNet,FMNIST,0.5174,0.517
9.999999747378752e-05,9.999999747378752e-06,0.03296921005196923,4,0.07511556805097894,0.5625812069711231,4,LeNet,FMNIST,0.16,0.1502
9.999999747378752e-05,9.999999747378752e-06,0.15934063803979923,4,0.8687206524929224,0.07071542089554045,4,LeNet,FMNIST,0.0884,0.099
9.999999747378752e-05,9.999999747378752e-06,0.8115057446160887,4,0.3246321557671864,0.8171913366583876,4,LeNet,FMNIST,0.1012,0.0988
9.999999747378752e-05,9.999999747378752e-06,0.30188748768918994,4,0.07961245069886276,0.1881713498635065,4,LeNet,FMNIST,0.1932,0.184
9.999999747378752e-05,9.999999747378752e-06,0.9435647003853181,4,0.020383513996868108,0.01268680694164036,4,LeNet,FMNIST,0.2804,0.2704
9.999999747378752e-05,9.999999747378752e-06,0.02540206423000773,4,0.07417865538135349,0.5268044786320599,4,LeNet,FMNIST,0.1258,0.1216
9.999999747378752e-05,9.999999747378752e-06,0.25539896181541244,4,0.06567918210948567,0.9458214317839883,4,LeNet,FMNIST,0.2136,0.205
9.999999747378752e-05,9.999999747378752e-06,0.015263492813036406,4,0.05268752646578717,0.02159511538005749,4,LeNet,FMNIST,0.645,0.649
9.999999747378752e-05,9.999999747378752e-06,0.1547980778001264,4,0.08620175645651497,0.0030127072012307416,4,LeNet,FMNIST,0.4996,0.5158
9.999999747378752e-05,9.999999747378752e-06,0.8617072461392408,4,0.06794323895110893,0.8447274758751704,4,LeNet,FMNIST,0.2348,0.2314
9.999999747378752e-05,9.999999747378752e-06,0.18315952651362888,4,0.04993707491087468,0.7247002059630131,4,LeNet,FMNIST,0.2782,0.2724
9.999999747378752e-05,9.999999747378752e-06,0.015263492813036406,4,0.05268752646578717,0.02159511538005749,5,LeNet,FMNIST,0.5806,0.5778
9.999999747378752e-05,9.999999747378752e-06,0.9928006170594325,5,0.05288695242576362,0.039562719318794175,5,LeNet,FMNIST,0.0996,0.1006
9.999999747378752e-05,9.999999747378752e-06,0.9775789976119995,4,0.07013313977856717,0.8665069894132487,4,LeNet,FMNIST,0.1288,0.1276
9.999999747378752e-05,9.999999747378752e-06,0.5530009538694792,4,0.0623642354179058,0.7074872575421127,4,LeNet,FMNIST,0.1066,0.1056
9.999999747378752e-05,9.999999747378752e-06,0.061837258558002844,4,0.03234793235642294,0.03617817903197307,5,LeNet,FMNIST,0.6748,0.676
9.999999747378752e-05,9.999999747378752e-06,0.11415638567348935,5,0.05794536224804253,0.028044966194203824,5,LeNet,FMNIST,0.6876,0.692
9.999999747378752e-05,9.999999747378752e-06,0.11415638567348935,5,0.05794536224804253,0.028044966194203824,6,LeNet,FMNIST,0.6098,0.6186
9.999999747378752e-05,9.999999747378752e-06,0.43395338318890453,6,0.005513030097930704,0.0018868375085521298,6,LeNet,FMNIST,0.7286,0.7366
9.999999747378752e-05,9.999999747378752e-06,0.061837258558002844,4,0.03234793235642294,0.03617817903197307,6,LeNet,FMNIST,0.6734,0.6856
9.999999747378752e-05,9.999999747378752e-06,0.1594982463725691,6,0.045365095138549805,0.016020991752899626,6,LeNet,FMNIST,0.6732,0.6678
9.999999747378752e-05,9.999999747378752e-06,0.43395338318890453,6,0.005513030097930704,0.0018868375085521298,7,LeNet,FMNIST,0.7706,0.7776
9.999999747378752e-05,9.999999747378752e-06,0.2337366805984698,7,0.00037633297346582103,0.014197538670879487,7,LeNet,FMNIST,0.7484,0.759
9.999999747378752e-05,9.999999747378752e-06,0.08597777556848699,6,0.023719699150387567,0.014808472748545631,6,LeNet,FMNIST,0.7526,0.7578
9.999999747378752e-05,9.999999747378752e-06,0.188678572953611,6,0.010998129366912513,0.0053186511315040375,6,LeNet,FMNIST,0.7608,0.7672
9.999999747378752e-05,9.999999747378752e-06,0.43395338318890453,6,0.005513030097930704,0.0018868375085521298,8,LeNet,FMNIST,0.792,0.785
9.999999747378752e-05,9.999999747378752e-06,0.0192520888625914,8,0.022300599044821352,0.005155097019277667,8,LeNet,FMNIST,0.7516,0.7614
9.999999747378752e-05,9.999999747378752e-06,0.188678572953611,6,0.010998129366912513,0.0053186511315040375,7,LeNet,FMNIST,0.7754,0.7832
9.999999747378752e-05,9.999999747378752e-06,0.2630702076688961,7,0.011106950525388633,0.11246038057860536,7,LeNet,FMNIST,0.6866,0.6846
9.999999747378752e-05,9.999999747378752e-06,0.43395338318890453,6,0.005513030097930704,0.0018868375085521298,9,LeNet,FMNIST,0.8044,0.8058
9.999999747378752e-05,9.999999747378752e-06,0.22953846412684972,8,0.00023947067637276193,0.0019257784310039716,9,LeNet,FMNIST,0.799,0.8006
9.999999747378752e-05,9.999999747378752e-06,0.188678572953611,6,0.010998129366912513,0.0053186511315040375,8,LeNet,FMNIST,0.7858,0.7908
9.999999747378752e-05,9.999999747378752e-06,0.171474357789476,8,9.035745305714432e-05,0.5924139613637747,8,LeNet,FMNIST,0.7748,0.7836
9.999999747378752e-05,9.999999747378752e-06,0.43395338318890453,6,0.005513030097930704,0.0018868375085521298,10,LeNet,FMNIST,0.8146,0.814
9.999999747378752e-05,9.999999747378752e-06,0.03955506463274408,10,0.000471571990898023,0.16578998832582614,10,LeNet,FMNIST,0.8018,0.8042
9.999999747378752e-05,9.999999747378752e-06,0.22953846412684972,8,0.00023947067637276193,0.0019257784310039716,10,LeNet,FMNIST,0.8044,0.8056
9.999999747378752e-05,9.999999747378752e-06,0.42733294099767866,10,0.00032069474124467746,0.07792447062968899,10,LeNet,FMNIST,0.7974,0.8004
