0.8008,0.802,False,,,2,2709ac06146b46628baf66468d277a3d,2021-03-22_13-06-04,1616418364,6.6587440967559814,13.255336284637451,5612,2a81f27a3e9c,172.28.0.2,13.255336284637451,0,2,4683d72c,1,43,2,0.07255439997688595,0.04984958453693636,0.92138098747429,0.9920526091934955,0.00417518719710492
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.9304,0.933,False,,,1,afdb53faa5654613a2db411d1067e9f3,2021-03-22_13-06-15,1616418375,6.3959009647369385,6.3959009647369385,5636,2a81f27a3e9c,172.28.0.2,6.3959009647369385,0,1,5109f79e,1,43,2,0.022736958298853544,0.0012614304146553593,0.91649447477972,0.9911269813672788,0.2420041916857416
0.955,0.9558,False,,,2,afdb53faa5654613a2db411d1067e9f3,2021-03-22_13-06-21,1616418381,6.378655195236206,12.774556159973145,5636,2a81f27a3e9c,172.28.0.2,12.774556159973145,0,2,5109f79e,1,43,2,0.022736958298853544,0.0012614304146553593,0.91649447477972,0.9911269813672788,0.2420041916857416
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.6498,0.645,False,,,1,da4c13b8cee940d4ae9d61d5d6558371,2021-03-22_13-06-33,1616418393,6.6149115562438965,6.6149115562438965,5657,2a81f27a3e9c,172.28.0.2,6.6149115562438965,0,1,5bbd0154,1,43,2,0.06691092914341806,0.07142454662806802,0.967560876106549,0.9978700688456402,0.6850860955931677
0.618,0.6196,False,,,2,da4c13b8cee940d4ae9d61d5d6558371,2021-03-22_13-06-40,1616418400,6.849775791168213,13.46468734741211,5657,2a81f27a3e9c,172.28.0.2,13.46468734741211,0,2,5bbd0154,1,43,2,0.06691092914341806,0.07142454662806802,0.967560876106549,0.9978700688456402,0.6850860955931677
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.9048,0.9042,False,,,1,c524ee1e077f4dcda1eb520171d22b6e,2021-03-22_13-06-51,1616418411,6.568951606750488,6.568951606750488,5679,2a81f27a3e9c,172.28.0.2,6.568951606750488,0,1,6632dbe0,1,43,2,0.0424974959555547,0.04061769580915592,0.9626884175204911,0.9965374346572597,0.05780895289312782
0.9148,0.9132,False,,,2,c524ee1e077f4dcda1eb520171d22b6e,2021-03-22_13-06-57,1616418417,6.479689121246338,13.048640727996826,5679,2a81f27a3e9c,172.28.0.2,13.048640727996826,0,2,6632dbe0,1,43,2,0.0424974959555547,0.04061769580915592,0.9626884175204911,0.9965374346572597,0.05780895289312782
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.887,0.8754,False,,,1,c2a7862925d94de9bf151a2f640fe3bc,2021-03-22_13-07-09,1616418429,6.690329551696777,6.690329551696777,5701,2a81f27a3e9c,172.28.0.2,6.690329551696777,0,1,7101e5f2,1,43,2,0.02925570642438884,0.01599934989363919,0.9050691345067869,0.9900215248734552,0.3880029939179063
0.9114,0.908,False,,,2,c2a7862925d94de9bf151a2f640fe3bc,2021-03-22_13-07-15,1616418435,6.6296327114105225,13.3199622631073,5701,2a81f27a3e9c,172.28.0.2,13.3199622631073,0,2,7101e5f2,1,43,2,0.02925570642438884,0.01599934989363919,0.9050691345067869,0.9900215248734552,0.3880029939179063
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.0902,0.0882,False,,,1,21ef7e6bdda74f03b538b9667be941cf,2021-03-22_13-07-27,1616418447,6.657972812652588,6.657972812652588,5725,2a81f27a3e9c,172.28.0.2,6.657972812652588,0,1,7ba00dc2,1,43,2,0.04285926644037242,0.08567292557717945,0.9587034119916448,0.9990620450157156,0.9933187607479863
0.1126,0.1144,False,,,2,21ef7e6bdda74f03b538b9667be941cf,2021-03-22_13-07-33,1616418453,6.720715761184692,13.37868857383728,5725,2a81f27a3e9c,172.28.0.2,13.37868857383728,0,2,7ba00dc2,1,43,2,0.04285926644037242,0.08567292557717945,0.9587034119916448,0.9990620450157156,0.9933187607479863
loss,test,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,config/sigmoid_func,config/hidden_dim,config/n_layer,config/lr,config/weight_decay,config/b1,config/b2,config/droupout_prob
0.837,0.8412,False,,,1,bf1990de186745f6bbeac1b054177f6b,2021-03-22_13-07-44,1616418464,6.329195022583008,6.329195022583008,5746,2a81f27a3e9c,172.28.0.2,6.329195022583008,0,1,86657b84,1,43,2,0.042309205551452914,0.03708612741317441,0.9590368651553481,0.9969055884516876,0.5963959124172155
0.845,0.8416,False,,,2,bf1990de186745f6bbeac1b054177f6b,2021-03-22_13-07-51,1616418471,6.386012315750122,12.71520733833313,5746,2a81f27a3e9c,172.28.0.2,12.71520733833313,0,2,86657b84,1,43,2,0.042309205551452914,0.03708612741317441,0.9590368651553481,0.9969055884516876,0.5963959124172155
0.7566,0.7452,False,,,3,902733444d834b7e96fa602424f4af3d,2021-03-22_13-08-02,1616418482,6.514096736907959,20.230841159820557,5767,2a81f27a3e9c,172.28.0.2,6.514096736907959,0,1,8ed57e28,1,43,2,0.09576137847946337,0.01456608759065766,0.9543234887405048,0.9907016798891052,0.6283371462823303
0.7782,0.7846,False,,,4,902733444d834b7e96fa602424f4af3d,2021-03-22_13-08-08,1616418488,6.498181343078613,26.72902250289917,5767,2a81f27a3e9c,172.28.0.2,13.012278079986572,0,2,8ed57e28,1,43,2,0.09576137847946337,0.01456608759065766,0.9543234887405048,0.9907016798891052,0.6283371462823303
0.0964,0.0984,False,,,3,3dda6e6e657040cc9c5c2d9ee1e31ed6,2021-03-22_13-08-20,1616418500,6.376406192779541,20.112048625946045,5792,2a81f27a3e9c,172.28.0.2,6.376406192779541,0,1,8edddf82,1,43,2,0.09358775663683716,0.0856381964021809,0.9360133944858472,0.9929461342695809,0.1770423512589959
0.114,0.113,False,,,4,3dda6e6e657040cc9c5c2d9ee1e31ed6,2021-03-22_13-08-26,1616418506,6.278799533843994,26.39084815979004,5792,2a81f27a3e9c,172.28.0.2,12.655205726623535,0,2,8edddf82,1,43,2,0.09358775663683716,0.0856381964021809,0.9360133944858472,0.9929461342695809,0.1770423512589959
0.9046,0.9042,False,,,3,0fc35fbb9e9d4c618edf44576ae8e1e2,2021-03-22_13-08-37,1616418517,6.793291807174683,20.163470029830933,5813,2a81f27a3e9c,172.28.0.2,6.793291807174683,0,1,8edddf82,1,43,2,0.0005552156985829769,0.06619990737669848,0.9817661944813424,0.9903299473089219,0.6579153471858011
0.9074,0.9074,False,,,4,0fc35fbb9e9d4c618edf44576ae8e1e2,2021-03-22_13-08-44,1616418524,6.765064001083374,26.928534030914307,5813,2a81f27a3e9c,172.28.0.2,13.558355808258057,0,2,8edddf82,1,43,2,0.0005552156985829769,0.06619990737669848,0.9817661944813424,0.9903299473089219,0.6579153471858011
0.7266,0.7312,False,,,3,589e8548e47e4ecfa4aa8154c569b3e7,2021-03-22_13-08-56,1616418536,6.747036933898926,20.242570638656616,5835,2a81f27a3e9c,172.28.0.2,6.747036933898926,0,1,99a7716c,1,43,2,0.09412977808954665,0.09987612174876238,0.9469215576152716,0.9938637645109528,0.20891693807466025
0.7224,0.735,False,,,4,589e8548e47e4ecfa4aa8154c569b3e7,2021-03-22_13-09-02,1616418542,6.685683965682983,26.9282546043396,5835,2a81f27a3e9c,172.28.0.2,13.43272089958191,0,2,99a7716c,1,43,2,0.09412977808954665,0.09987612174876238,0.9469215576152716,0.9938637645109528,0.20891693807466025
0.9202,0.9258,False,,,3,768c43cb361f46458d8ba84c467312bb,2021-03-22_13-09-14,1616418554,6.752970457077026,19.978758811950684,5856,2a81f27a3e9c,172.28.0.2,6.752970457077026,0,1,a469c8d4,1,43,2,0.011060185353261014,0.052584206931031705,0.9494768017068081,0.9935174767528057,0.27709761350123113
0.9126,0.9134,False,,,4,768c43cb361f46458d8ba84c467312bb,2021-03-22_13-09-20,1616418560,6.662671804428101,26.641430616378784,5856,2a81f27a3e9c,172.28.0.2,13.415642261505127,0,2,a469c8d4,1,43,2,0.011060185353261014,0.052584206931031705,0.9494768017068081,0.9935174767528057,0.27709761350123113
0.9208,0.9234,False,,,3,768c43cb361f46458d8ba84c467312bb,2021-03-22_13-09-32,1616418572,6.655082702636719,19.880871057510376,5880,2a81f27a3e9c,172.28.0.2,6.655082702636719,0,1,af499248,1,43,2,0.011060185353261014,0.052584206931031705,0.9494768017068081,0.9935174767528057,0.27709761350123113
